,index,image_path,sign_shape,isVal,labels_num
1431,1474,./trafficsigns_dataset\round\speed\00372_00000.png,round,1,2
1432,1475,./trafficsigns_dataset\round\speed\00372_00001.png,round,1,2
1433,1476,./trafficsigns_dataset\round\speed\00372_00002.png,round,1,2
1434,1477,./trafficsigns_dataset\round\speed\00377_00000.png,round,1,2
1435,1478,./trafficsigns_dataset\round\speed\00377_00001.png,round,1,2
1436,1479,./trafficsigns_dataset\round\speed\00377_00002.png,round,1,2
1437,1480,./trafficsigns_dataset\round\speed\00402_00000.png,round,1,2
1438,1481,./trafficsigns_dataset\round\speed\00402_00001.png,round,1,2
1439,1482,./trafficsigns_dataset\round\speed\00402_00002.png,round,1,2
1440,1483,./trafficsigns_dataset\round\speed\00407_00000.png,round,1,2
1441,1484,./trafficsigns_dataset\round\speed\00407_00001.png,round,1,2
1442,1485,./trafficsigns_dataset\round\speed\00407_00002.png,round,1,2
1443,1486,./trafficsigns_dataset\round\speed\00421_00000.png,round,1,2
1444,1487,./trafficsigns_dataset\round\speed\00421_00001.png,round,1,2
1445,1488,./trafficsigns_dataset\round\speed\00421_00002.png,round,1,2
1446,1489,./trafficsigns_dataset\round\speed\00441_00000.png,round,1,2
1447,1490,./trafficsigns_dataset\round\speed\00441_00001.png,round,1,2
1448,1491,./trafficsigns_dataset\round\speed\00441_00002.png,round,1,2
1449,1492,./trafficsigns_dataset\round\speed\00548_00000.png,round,1,2
1450,1493,./trafficsigns_dataset\round\speed\00549_00000.png,round,1,2
1451,1494,./trafficsigns_dataset\round\speed\00549_00001.png,round,1,2
1452,1495,./trafficsigns_dataset\round\speed\00549_00002.png,round,1,2
1453,1496,./trafficsigns_dataset\round\speed\00553_00000.png,round,1,2
1454,1497,./trafficsigns_dataset\round\speed\00553_00001.png,round,1,2
1455,1498,./trafficsigns_dataset\round\speed\00553_00002.png,round,1,2
1456,1499,./trafficsigns_dataset\round\speed\00559_00000.png,round,1,2
1457,1500,./trafficsigns_dataset\round\speed\00559_00001.png,round,1,2
1458,1501,./trafficsigns_dataset\round\speed\00559_00002.png,round,1,2
1459,1502,./trafficsigns_dataset\round\speed\00562_00000.png,round,1,2
1460,1503,./trafficsigns_dataset\round\speed\00562_00001.png,round,1,2
1461,1504,./trafficsigns_dataset\round\speed\00562_00002.png,round,1,2
1462,1505,./trafficsigns_dataset\round\speed\00569_00000.png,round,1,2
1463,1506,./trafficsigns_dataset\round\speed\00569_00001.png,round,1,2
1464,1507,./trafficsigns_dataset\round\speed\00569_00002.png,round,1,2
1465,1508,./trafficsigns_dataset\round\speed\00578_00000.png,round,1,2
1466,1509,./trafficsigns_dataset\round\speed\00578_00001.png,round,1,2
1467,1510,./trafficsigns_dataset\round\speed\00578_00002.png,round,1,2
1468,1511,./trafficsigns_dataset\round\speed\00619_00000.png,round,1,2
1469,1512,./trafficsigns_dataset\round\speed\00619_00001.png,round,1,2
1470,1513,./trafficsigns_dataset\round\speed\00619_00002.png,round,1,2
1471,1514,./trafficsigns_dataset\round\speed\00653_00000.png,round,1,2
1472,1515,./trafficsigns_dataset\round\speed\00653_00001.png,round,1,2
1473,1516,./trafficsigns_dataset\round\speed\00653_00002.png,round,1,2
1474,1517,./trafficsigns_dataset\round\speed\00758_00000.png,round,1,2
1475,1518,./trafficsigns_dataset\round\speed\00758_00001.png,round,1,2
1476,1519,./trafficsigns_dataset\round\speed\00758_00002.png,round,1,2
1477,1520,./trafficsigns_dataset\round\speed\00762_00000.png,round,1,2
1478,1521,./trafficsigns_dataset\round\speed\00762_00001.png,round,1,2
1479,1522,./trafficsigns_dataset\round\speed\00762_00002.png,round,1,2
1480,1523,./trafficsigns_dataset\round\speed\00927_00000.png,round,1,2
1481,1524,./trafficsigns_dataset\round\speed\00927_00001.png,round,1,2
1482,1525,./trafficsigns_dataset\round\speed\00927_00002.png,round,1,2
1483,1526,./trafficsigns_dataset\round\speed\00928_00000.png,round,1,2
1484,1527,./trafficsigns_dataset\round\speed\00928_00001.png,round,1,2
1485,1528,./trafficsigns_dataset\round\speed\00928_00002.png,round,1,2
1486,1529,./trafficsigns_dataset\round\speed\00930_00000.png,round,1,2
1487,1530,./trafficsigns_dataset\round\speed\00930_00001.png,round,1,2
1488,1531,./trafficsigns_dataset\round\speed\00930_00002.png,round,1,2
1489,1532,./trafficsigns_dataset\round\speed\00931_00000.png,round,1,2
1490,1533,./trafficsigns_dataset\round\speed\00931_00001.png,round,1,2
1491,1534,./trafficsigns_dataset\round\speed\00931_00002.png,round,1,2
1492,1535,./trafficsigns_dataset\round\speed\00935_00000.png,round,1,2
1493,1536,./trafficsigns_dataset\round\speed\00935_00001.png,round,1,2
1494,1537,./trafficsigns_dataset\round\speed\00935_00002.png,round,1,2
1495,1538,./trafficsigns_dataset\round\speed\00937_00000.png,round,1,2
1496,1539,./trafficsigns_dataset\round\speed\00937_00001.png,round,1,2
1497,1540,./trafficsigns_dataset\round\speed\00937_00002.png,round,1,2
1498,1541,./trafficsigns_dataset\round\speed\00937_00003.png,round,1,2
1499,1542,./trafficsigns_dataset\round\speed\00938_00000.png,round,1,2
1500,1543,./trafficsigns_dataset\round\speed\00938_00001.png,round,1,2
1501,1544,./trafficsigns_dataset\round\speed\00943_00000.png,round,1,2
1502,1545,./trafficsigns_dataset\round\speed\00943_00001.png,round,1,2
1503,1546,./trafficsigns_dataset\round\speed\00945_00000.png,round,1,2
1504,1547,./trafficsigns_dataset\round\speed\00945_00001.png,round,1,2
1505,1548,./trafficsigns_dataset\round\speed\00945_00002.png,round,1,2
1506,1549,./trafficsigns_dataset\round\speed\00951_00000.png,round,1,2
1507,1550,./trafficsigns_dataset\round\speed\00951_00001.png,round,1,2
1508,1551,./trafficsigns_dataset\round\speed\00952_00000.png,round,1,2
1509,1552,./trafficsigns_dataset\round\speed\00952_00001.png,round,1,2
1510,1553,./trafficsigns_dataset\round\speed\00952_00002.png,round,1,2
1511,1554,./trafficsigns_dataset\round\speed\00957_00000.png,round,1,2
1512,1555,./trafficsigns_dataset\round\speed\00957_00001.png,round,1,2
1513,1556,./trafficsigns_dataset\round\speed\00957_00002.png,round,1,2
1514,1557,./trafficsigns_dataset\round\speed\00959_00000.png,round,1,2
1515,1558,./trafficsigns_dataset\round\speed\00959_00001.png,round,1,2
1516,1559,./trafficsigns_dataset\round\speed\00959_00002.png,round,1,2
1517,1560,./trafficsigns_dataset\round\speed\01002_00000.png,round,1,2
1518,1561,./trafficsigns_dataset\round\speed\01002_00001.png,round,1,2
1519,1562,./trafficsigns_dataset\round\speed\01002_00002.png,round,1,2
1520,1563,./trafficsigns_dataset\round\speed\01003_00000.png,round,1,2
1521,1564,./trafficsigns_dataset\round\speed\01003_00001.png,round,1,2
1522,1565,./trafficsigns_dataset\round\speed\01003_00002.png,round,1,2
1523,1566,./trafficsigns_dataset\round\speed\01012_00000.png,round,1,2
1524,1567,./trafficsigns_dataset\round\speed\01012_00001.png,round,1,2
1525,1568,./trafficsigns_dataset\round\speed\01012_00002.png,round,1,2
1526,1569,./trafficsigns_dataset\round\speed\01013_00000.png,round,1,2
1527,1570,./trafficsigns_dataset\round\speed\01013_00001.png,round,1,2
1528,1571,./trafficsigns_dataset\round\speed\01013_00002.png,round,1,2
1529,1572,./trafficsigns_dataset\round\speed\01102_00000.png,round,1,2
1530,1573,./trafficsigns_dataset\round\speed\01102_00001.png,round,1,2
1531,1574,./trafficsigns_dataset\round\speed\01102_00002.png,round,1,2
1532,1575,./trafficsigns_dataset\round\speed\01108_00000.png,round,1,2
1533,1576,./trafficsigns_dataset\round\speed\01108_00001.png,round,1,2
1534,1577,./trafficsigns_dataset\round\speed\01108_00002.png,round,1,2
1535,1578,./trafficsigns_dataset\round\speed\01109_00000.png,round,1,2
1536,1579,./trafficsigns_dataset\round\speed\01109_00001.png,round,1,2
1537,1580,./trafficsigns_dataset\round\speed\01109_00002.png,round,1,2
1538,1581,./trafficsigns_dataset\round\speed\01111_00000.png,round,1,2
1539,1582,./trafficsigns_dataset\round\speed\01111_00001.png,round,1,2
1540,1583,./trafficsigns_dataset\round\speed\01112_00000.png,round,1,2
1541,1584,./trafficsigns_dataset\round\speed\01112_00001.png,round,1,2
1542,1585,./trafficsigns_dataset\round\speed\01112_00002.png,round,1,2
1543,1586,./trafficsigns_dataset\round\speed\01165_00000.png,round,1,2
1544,1587,./trafficsigns_dataset\round\speed\01165_00001.png,round,1,2
1545,1588,./trafficsigns_dataset\round\speed\01165_00002.png,round,1,2
1546,1589,./trafficsigns_dataset\round\speed\01231_00000.png,round,1,2
1547,1590,./trafficsigns_dataset\round\speed\01231_00001.png,round,1,2
1548,1591,./trafficsigns_dataset\round\speed\01231_00002.png,round,1,2
1549,1592,./trafficsigns_dataset\round\speed\01231_00003.png,round,1,2
1550,1593,./trafficsigns_dataset\round\speed\01232_00000.png,round,1,2
1551,1594,./trafficsigns_dataset\round\speed\01232_00001.png,round,1,2
1552,1595,./trafficsigns_dataset\round\speed\01232_00002.png,round,1,2
1553,1596,./trafficsigns_dataset\round\speed\01237_00000.png,round,1,2
1554,1597,./trafficsigns_dataset\round\speed\01237_00001.png,round,1,2
1555,1598,./trafficsigns_dataset\round\speed\01237_00002.png,round,1,2
1556,1599,./trafficsigns_dataset\round\speed\01238_00000.png,round,1,2
1557,1600,./trafficsigns_dataset\round\speed\01238_00001.png,round,1,2
1558,1601,./trafficsigns_dataset\round\speed\01238_00002.png,round,1,2
1559,1602,./trafficsigns_dataset\round\speed\01243_00000.png,round,1,2
1560,1603,./trafficsigns_dataset\round\speed\01243_00001.png,round,1,2
1561,1604,./trafficsigns_dataset\round\speed\01243_00002.png,round,1,2
1562,1605,./trafficsigns_dataset\round\speed\01244_00000.png,round,1,2
1563,1606,./trafficsigns_dataset\round\speed\01244_00001.png,round,1,2
1564,1607,./trafficsigns_dataset\round\speed\01244_00002.png,round,1,2
1565,1608,./trafficsigns_dataset\round\speed\01248_00000.png,round,1,2
1566,1609,./trafficsigns_dataset\round\speed\01248_00001.png,round,1,2
1567,1610,./trafficsigns_dataset\round\speed\01248_00002.png,round,1,2
1568,1611,./trafficsigns_dataset\round\speed\01249_00000.png,round,1,2
1569,1612,./trafficsigns_dataset\round\speed\01249_00001.png,round,1,2
1570,1613,./trafficsigns_dataset\round\speed\01249_00002.png,round,1,2
1571,1614,./trafficsigns_dataset\round\speed\01253_00000.png,round,1,2
1572,1615,./trafficsigns_dataset\round\speed\01253_00001.png,round,1,2
1573,1616,./trafficsigns_dataset\round\speed\01253_00002.png,round,1,2
1574,1617,./trafficsigns_dataset\round\speed\01253_00003.png,round,1,2
1575,1618,./trafficsigns_dataset\round\speed\01254_00000.png,round,1,2
1576,1619,./trafficsigns_dataset\round\speed\01254_00001.png,round,1,2
1577,1620,./trafficsigns_dataset\round\speed\01254_00002.png,round,1,2
1578,1621,./trafficsigns_dataset\round\speed\01262_00000.png,round,1,2
1579,1622,./trafficsigns_dataset\round\speed\01262_00001.png,round,1,2
1580,1623,./trafficsigns_dataset\round\speed\01262_00002.png,round,1,2
1581,1624,./trafficsigns_dataset\round\speed\01263_00000.png,round,1,2
1582,1625,./trafficsigns_dataset\round\speed\01263_00001.png,round,1,2
1583,1626,./trafficsigns_dataset\round\speed\01263_00002.png,round,1,2
1584,1627,./trafficsigns_dataset\round\speed\01269_00000.png,round,1,2
1585,1628,./trafficsigns_dataset\round\speed\01269_00001.png,round,1,2
1586,1629,./trafficsigns_dataset\round\speed\01270_00000.png,round,1,2
1587,1630,./trafficsigns_dataset\round\speed\01270_00001.png,round,1,2
1588,1631,./trafficsigns_dataset\round\speed\01275_00000.png,round,1,2
1589,1632,./trafficsigns_dataset\round\speed\01275_00001.png,round,1,2
1590,1633,./trafficsigns_dataset\round\speed\01275_00002.png,round,1,2
1591,1634,./trafficsigns_dataset\round\speed\01276_00000.png,round,1,2
1592,1635,./trafficsigns_dataset\round\speed\01276_00001.png,round,1,2
1593,1636,./trafficsigns_dataset\round\speed\01276_00002.png,round,1,2
1594,1637,./trafficsigns_dataset\round\speed\01280_00000.png,round,1,2
1595,1638,./trafficsigns_dataset\round\speed\01280_00001.png,round,1,2
1596,1639,./trafficsigns_dataset\round\speed\01280_00002.png,round,1,2
1597,1640,./trafficsigns_dataset\round\speed\01502_00000.png,round,1,2
1598,1641,./trafficsigns_dataset\round\speed\01502_00001.png,round,1,2
1599,1642,./trafficsigns_dataset\round\speed\01502_00002.png,round,1,2
1600,1643,./trafficsigns_dataset\round\speed\01504_00000.png,round,1,2
1601,1644,./trafficsigns_dataset\round\speed\01511_00000.png,round,1,2
1602,1645,./trafficsigns_dataset\round\speed\01511_00001.png,round,1,2
1603,1646,./trafficsigns_dataset\round\speed\01511_00002.png,round,1,2
1604,1647,./trafficsigns_dataset\round\speed\01514_00000.png,round,1,2
1605,1648,./trafficsigns_dataset\round\speed\01514_00001.png,round,1,2
1606,1649,./trafficsigns_dataset\round\speed\01514_00002.png,round,1,2
1607,1650,./trafficsigns_dataset\round\speed\01519_00000.png,round,1,2
1608,1651,./trafficsigns_dataset\round\speed\01519_00001.png,round,1,2
1609,1652,./trafficsigns_dataset\round\speed\01519_00002.png,round,1,2
1610,1653,./trafficsigns_dataset\round\speed\01524_00000.png,round,1,2
1611,1654,./trafficsigns_dataset\round\speed\01524_00001.png,round,1,2
1612,1655,./trafficsigns_dataset\round\speed\01524_00002.png,round,1,2
1613,1656,./trafficsigns_dataset\round\speed\01525_00000.png,round,1,2
1614,1657,./trafficsigns_dataset\round\speed\01525_00001.png,round,1,2
1615,1658,./trafficsigns_dataset\round\speed\01525_00002.png,round,1,2
1616,1659,./trafficsigns_dataset\round\speed\01526_00000.png,round,1,2
1617,1660,./trafficsigns_dataset\round\speed\01526_00001.png,round,1,2
1618,1661,./trafficsigns_dataset\round\speed\01526_00002.png,round,1,2
1619,1662,./trafficsigns_dataset\round\speed\01528_00000.png,round,1,2
1620,1663,./trafficsigns_dataset\round\speed\01528_00001.png,round,1,2
1621,1664,./trafficsigns_dataset\round\speed\01528_00002.png,round,1,2
1622,1665,./trafficsigns_dataset\round\speed\01529_00000.png,round,1,2
1623,1666,./trafficsigns_dataset\round\speed\01529_00001.png,round,1,2
1624,1667,./trafficsigns_dataset\round\speed\01529_00002.png,round,1,2
1625,1668,./trafficsigns_dataset\round\speed\01536_00000.png,round,1,2
1626,1669,./trafficsigns_dataset\round\speed\01536_00001.png,round,1,2
1627,1670,./trafficsigns_dataset\round\speed\01536_00002.png,round,1,2
1628,1671,./trafficsigns_dataset\round\speed\01569_00000.png,round,1,2
1629,1672,./trafficsigns_dataset\round\speed\01569_00001.png,round,1,2
1630,1673,./trafficsigns_dataset\round\speed\01569_00002.png,round,1,2
1631,1674,./trafficsigns_dataset\round\speed\01588_00000.png,round,1,2
1632,1675,./trafficsigns_dataset\round\speed\01588_00001.png,round,1,2
1633,1676,./trafficsigns_dataset\round\speed\01588_00002.png,round,1,2
1634,1677,./trafficsigns_dataset\round\speed\01656_00000.png,round,1,2
1635,1678,./trafficsigns_dataset\round\speed\01656_00001.png,round,1,2
1636,1679,./trafficsigns_dataset\round\speed\01713_00000.png,round,1,2
1637,1680,./trafficsigns_dataset\round\speed\01713_00001.png,round,1,2
1638,1681,./trafficsigns_dataset\round\speed\01713_00002.png,round,1,2
1639,1682,./trafficsigns_dataset\round\speed\01715_00000.png,round,1,2
1640,1683,./trafficsigns_dataset\round\speed\01715_00001.png,round,1,2
1641,1684,./trafficsigns_dataset\round\speed\01715_00002.png,round,1,2
1642,1685,./trafficsigns_dataset\round\speed\01744_00000.png,round,1,2
1643,1686,./trafficsigns_dataset\round\speed\01744_00001.png,round,1,2
1644,1687,./trafficsigns_dataset\round\speed\01744_00002.png,round,1,2
1645,1688,./trafficsigns_dataset\round\speed\01763_00000.png,round,1,2
1646,1689,./trafficsigns_dataset\round\speed\01763_00001.png,round,1,2
1647,1690,./trafficsigns_dataset\round\speed\01763_00002.png,round,1,2
1648,1691,./trafficsigns_dataset\round\speed\01764_00000.png,round,1,2
1649,1692,./trafficsigns_dataset\round\speed\01764_00001.png,round,1,2
1650,1693,./trafficsigns_dataset\round\speed\01764_00002.png,round,1,2
1651,1694,./trafficsigns_dataset\round\speed\01766_00000.png,round,1,2
1652,1695,./trafficsigns_dataset\round\speed\01766_00001.png,round,1,2
1653,1696,./trafficsigns_dataset\round\speed\01766_00002.png,round,1,2
1654,1697,./trafficsigns_dataset\round\speed\01773_00000.png,round,1,2
1655,1698,./trafficsigns_dataset\round\speed\01773_00001.png,round,1,2
1656,1699,./trafficsigns_dataset\round\speed\01773_00002.png,round,1,2
1657,1700,./trafficsigns_dataset\round\speed\01774_00000.png,round,1,2
1658,1701,./trafficsigns_dataset\round\speed\01774_00001.png,round,1,2
1659,1702,./trafficsigns_dataset\round\speed\01774_00002.png,round,1,2
1660,1703,./trafficsigns_dataset\round\speed\01775_00000.png,round,1,2
1661,1704,./trafficsigns_dataset\round\speed\01775_00001.png,round,1,2
1662,1705,./trafficsigns_dataset\round\speed\01775_00002.png,round,1,2
1663,1706,./trafficsigns_dataset\round\speed\01807_00000.png,round,1,2
1664,1707,./trafficsigns_dataset\round\speed\01807_00001.png,round,1,2
1665,1708,./trafficsigns_dataset\round\speed\01807_00002.png,round,1,2
1666,1709,./trafficsigns_dataset\round\speed\01815_00000.png,round,1,2
1667,1710,./trafficsigns_dataset\round\speed\01815_00001.png,round,1,2
1668,1711,./trafficsigns_dataset\round\speed\01815_00002.png,round,1,2
1669,1712,./trafficsigns_dataset\round\speed\01816_00000.png,round,1,2
1670,1713,./trafficsigns_dataset\round\speed\01816_00001.png,round,1,2
1671,1714,./trafficsigns_dataset\round\speed\01816_00002.png,round,1,2
1672,1715,./trafficsigns_dataset\round\speed\01817_00000.png,round,1,2
1673,1716,./trafficsigns_dataset\round\speed\01817_00001.png,round,1,2
1674,1717,./trafficsigns_dataset\round\speed\01817_00002.png,round,1,2
1675,1718,./trafficsigns_dataset\round\speed\01818_00000.png,round,1,2
1676,1719,./trafficsigns_dataset\round\speed\01818_00001.png,round,1,2
1677,1720,./trafficsigns_dataset\round\speed\01818_00002.png,round,1,2
1678,1721,./trafficsigns_dataset\round\speed\01820_00000.png,round,1,2
1679,1722,./trafficsigns_dataset\round\speed\01820_00001.png,round,1,2
1680,1723,./trafficsigns_dataset\round\speed\01820_00002.png,round,1,2
1681,1724,./trafficsigns_dataset\round\speed\01823_00000.png,round,1,2
1682,1725,./trafficsigns_dataset\round\speed\01823_00001.png,round,1,2
1683,1726,./trafficsigns_dataset\round\speed\01823_00002.png,round,1,2
1684,1727,./trafficsigns_dataset\round\speed\01824_00000.png,round,1,2
1685,1728,./trafficsigns_dataset\round\speed\01824_00001.png,round,1,2
1686,1729,./trafficsigns_dataset\round\speed\01824_00002.png,round,1,2
1687,1730,./trafficsigns_dataset\round\speed\01828_00000.png,round,1,2
1688,1731,./trafficsigns_dataset\round\speed\01828_00001.png,round,1,2
1689,1732,./trafficsigns_dataset\round\speed\01828_00002.png,round,1,2
1690,1733,./trafficsigns_dataset\round\speed\01842_00000.png,round,1,2
1691,1734,./trafficsigns_dataset\round\speed\01842_00001.png,round,1,2
1692,1735,./trafficsigns_dataset\round\speed\01842_00002.png,round,1,2
1693,1736,./trafficsigns_dataset\round\speed\01846_00000.png,round,1,2
1694,1737,./trafficsigns_dataset\round\speed\01846_00001.png,round,1,2
1695,1738,./trafficsigns_dataset\round\speed\01846_00002.png,round,1,2
1696,1739,./trafficsigns_dataset\round\speed\01847_00000.png,round,1,2
1697,1740,./trafficsigns_dataset\round\speed\01847_00001.png,round,1,2
1698,1741,./trafficsigns_dataset\round\speed\01847_00002.png,round,1,2
1699,1742,./trafficsigns_dataset\round\speed\01848_00000.png,round,1,2
1700,1743,./trafficsigns_dataset\round\speed\01848_00001.png,round,1,2
1701,1744,./trafficsigns_dataset\round\speed\01848_00002.png,round,1,2
1702,1745,./trafficsigns_dataset\round\speed\01849_00000.png,round,1,2
1703,1746,./trafficsigns_dataset\round\speed\01849_00001.png,round,1,2
1704,1747,./trafficsigns_dataset\round\speed\01849_00002.png,round,1,2
1705,1748,./trafficsigns_dataset\round\speed\01852_00000.png,round,1,2
1706,1749,./trafficsigns_dataset\round\speed\01852_00001.png,round,1,2
1707,1750,./trafficsigns_dataset\round\speed\01852_00002.png,round,1,2
1708,1751,./trafficsigns_dataset\round\speed\01915_00000.png,round,1,2
1709,1752,./trafficsigns_dataset\round\speed\01915_00001.png,round,1,2
1710,1753,./trafficsigns_dataset\round\speed\01915_00002.png,round,1,2
1711,1754,./trafficsigns_dataset\round\speed\01916_00000.png,round,1,2
1712,1755,./trafficsigns_dataset\round\speed\01916_00001.png,round,1,2
1713,1756,./trafficsigns_dataset\round\speed\01916_00002.png,round,1,2
1714,1757,./trafficsigns_dataset\round\speed\01955_00000.png,round,1,2
1715,1758,./trafficsigns_dataset\round\speed\01955_00001.png,round,1,2
1716,1759,./trafficsigns_dataset\round\speed\01955_00002.png,round,1,2
1717,1760,./trafficsigns_dataset\round\speed\01956_00000.png,round,1,2
1718,1761,./trafficsigns_dataset\round\speed\01956_00001.png,round,1,2
1719,1762,./trafficsigns_dataset\round\speed\01956_00002.png,round,1,2
1720,1763,./trafficsigns_dataset\round\speed\01958_00000.png,round,1,2
1721,1764,./trafficsigns_dataset\round\speed\01958_00001.png,round,1,2
1722,1765,./trafficsigns_dataset\round\speed\01958_00002.png,round,1,2
1723,1766,./trafficsigns_dataset\round\trafficdirective\00021_00000.png,round,1,2
1724,1767,./trafficsigns_dataset\round\trafficdirective\00021_00001.png,round,1,2
1725,1768,./trafficsigns_dataset\round\trafficdirective\00021_00002.png,round,1,2
1726,1769,./trafficsigns_dataset\round\trafficdirective\00050_00000.png,round,1,2
1727,1770,./trafficsigns_dataset\round\trafficdirective\00050_00001.png,round,1,2
1728,1771,./trafficsigns_dataset\round\trafficdirective\00050_00002.png,round,1,2
1729,1772,./trafficsigns_dataset\round\trafficdirective\00060_00000.png,round,1,2
1730,1773,./trafficsigns_dataset\round\trafficdirective\00060_00001.png,round,1,2
1731,1774,./trafficsigns_dataset\round\trafficdirective\00060_00002.png,round,1,2
1732,1775,./trafficsigns_dataset\round\trafficdirective\00063_00000.png,round,1,2
1733,1776,./trafficsigns_dataset\round\trafficdirective\00063_00001.png,round,1,2
1734,1777,./trafficsigns_dataset\round\trafficdirective\00063_00002.png,round,1,2
1735,1778,./trafficsigns_dataset\round\trafficdirective\00065_00000.png,round,1,2
1736,1779,./trafficsigns_dataset\round\trafficdirective\00065_00001.png,round,1,2
1737,1780,./trafficsigns_dataset\round\trafficdirective\00065_00002.png,round,1,2
1738,1781,./trafficsigns_dataset\round\trafficdirective\00068_00000.png,round,1,2
1739,1782,./trafficsigns_dataset\round\trafficdirective\00068_00001.png,round,1,2
1740,1783,./trafficsigns_dataset\round\trafficdirective\00068_00002.png,round,1,2
1741,1784,./trafficsigns_dataset\round\trafficdirective\00092_00000.png,round,1,2
1742,1785,./trafficsigns_dataset\round\trafficdirective\00092_00001.png,round,1,2
1743,1786,./trafficsigns_dataset\round\trafficdirective\00092_00002.png,round,1,2
1744,1787,./trafficsigns_dataset\round\trafficdirective\00103_00000.png,round,1,2
1745,1788,./trafficsigns_dataset\round\trafficdirective\00103_00001.png,round,1,2
1746,1789,./trafficsigns_dataset\round\trafficdirective\00103_00002.png,round,1,2
1747,1790,./trafficsigns_dataset\round\trafficdirective\00111_00000.png,round,1,2
1748,1791,./trafficsigns_dataset\round\trafficdirective\00111_00001.png,round,1,2
1749,1792,./trafficsigns_dataset\round\trafficdirective\00111_00002.png,round,1,2
1750,1793,./trafficsigns_dataset\round\trafficdirective\00118_00000.png,round,1,2
1751,1794,./trafficsigns_dataset\round\trafficdirective\00118_00001.png,round,1,2
1752,1795,./trafficsigns_dataset\round\trafficdirective\00118_00002.png,round,1,2
1753,1796,./trafficsigns_dataset\round\trafficdirective\00230_00000.png,round,1,2
1754,1797,./trafficsigns_dataset\round\trafficdirective\00230_00001.png,round,1,2
1755,1798,./trafficsigns_dataset\round\trafficdirective\00230_00002.png,round,1,2
1756,1799,./trafficsigns_dataset\round\trafficdirective\00231_00000.png,round,1,2
1757,1800,./trafficsigns_dataset\round\trafficdirective\00231_00001.png,round,1,2
1758,1801,./trafficsigns_dataset\round\trafficdirective\00231_00002.png,round,1,2
1759,1802,./trafficsigns_dataset\round\trafficdirective\00272_00000.png,round,1,2
1760,1803,./trafficsigns_dataset\round\trafficdirective\00272_00001.png,round,1,2
1761,1804,./trafficsigns_dataset\round\trafficdirective\00272_00002.png,round,1,2
1762,1805,./trafficsigns_dataset\round\trafficdirective\00275_00000.png,round,1,2
1763,1806,./trafficsigns_dataset\round\trafficdirective\00275_00001.png,round,1,2
1764,1807,./trafficsigns_dataset\round\trafficdirective\00275_00002.png,round,1,2
1765,1808,./trafficsigns_dataset\round\trafficdirective\00332_00000.png,round,1,2
1766,1809,./trafficsigns_dataset\round\trafficdirective\00332_00001.png,round,1,2
1767,1810,./trafficsigns_dataset\round\trafficdirective\00332_00002.png,round,1,2
1768,1811,./trafficsigns_dataset\round\trafficdirective\00376_00000.png,round,1,2
1769,1812,./trafficsigns_dataset\round\trafficdirective\00376_00001.png,round,1,2
1770,1813,./trafficsigns_dataset\round\trafficdirective\00376_00002.png,round,1,2
1771,1814,./trafficsigns_dataset\round\trafficdirective\00413_00000.png,round,1,2
1772,1815,./trafficsigns_dataset\round\trafficdirective\00413_00001.png,round,1,2
1773,1816,./trafficsigns_dataset\round\trafficdirective\00413_00002.png,round,1,2
1774,1817,./trafficsigns_dataset\round\trafficdirective\00465_00000.png,round,1,2
1775,1818,./trafficsigns_dataset\round\trafficdirective\00465_00001.png,round,1,2
1776,1819,./trafficsigns_dataset\round\trafficdirective\00465_00002.png,round,1,2
1777,1820,./trafficsigns_dataset\round\trafficdirective\00469_00000.png,round,1,2
1778,1821,./trafficsigns_dataset\round\trafficdirective\00469_00001.png,round,1,2
1779,1822,./trafficsigns_dataset\round\trafficdirective\00469_00002.png,round,1,2
1780,1823,./trafficsigns_dataset\round\trafficdirective\00535_00000.png,round,1,2
1781,1824,./trafficsigns_dataset\round\trafficdirective\00535_00001.png,round,1,2
1782,1825,./trafficsigns_dataset\round\trafficdirective\00535_00002.png,round,1,2
1783,1826,./trafficsigns_dataset\round\trafficdirective\00630_00000.png,round,1,2
1784,1827,./trafficsigns_dataset\round\trafficdirective\00630_00001.png,round,1,2
1785,1828,./trafficsigns_dataset\round\trafficdirective\00630_00002.png,round,1,2
1786,1829,./trafficsigns_dataset\round\trafficdirective\00650_00000.png,round,1,2
1787,1830,./trafficsigns_dataset\round\trafficdirective\00650_00001.png,round,1,2
1788,1831,./trafficsigns_dataset\round\trafficdirective\00650_00002.png,round,1,2
1789,1832,./trafficsigns_dataset\round\trafficdirective\00673_00000.png,round,1,2
1790,1833,./trafficsigns_dataset\round\trafficdirective\00673_00001.png,round,1,2
1791,1834,./trafficsigns_dataset\round\trafficdirective\00673_00002.png,round,1,2
1792,1835,./trafficsigns_dataset\round\trafficdirective\00696_00000.png,round,1,2
1793,1836,./trafficsigns_dataset\round\trafficdirective\00696_00001.png,round,1,2
1794,1837,./trafficsigns_dataset\round\trafficdirective\00696_00002.png,round,1,2
1795,1838,./trafficsigns_dataset\round\trafficdirective\00699_00000.png,round,1,2
1796,1839,./trafficsigns_dataset\round\trafficdirective\00699_00001.png,round,1,2
1797,1840,./trafficsigns_dataset\round\trafficdirective\00699_00002.png,round,1,2
1798,1841,./trafficsigns_dataset\round\trafficdirective\00701_00000.png,round,1,2
1799,1842,./trafficsigns_dataset\round\trafficdirective\00701_00001.png,round,1,2
